id,transaction_id,account_id,amount,date,description,category,merchant_name,merchant_typ,user_modified,user_modified_fields,date_temp
1596,txn_p9pu5fl1q9aferpfv400b,acc_p9opotuud3tio7hht4000,5.97,2023-02-15,"Harris Teeter #0021 Raleigh Nc",general,"HARRIS TEETER",organization,,,
1597,txn_p9pu5fl1q9aferpfv400c,acc_p9opotuud3tio7hht4000,9.5,2023-02-14,"Harris Teeter #0330 Cary Nc",general,"HARRIS TEETER",organization,,,
1598,txn_p9pu5fl1q9aferpfv400d,acc_p9opotuud3tio7hht4000,5.08,2023-02-14,"Harris Teeter #0257 Cary Nc",general,"HARRIS TEETER",organization,,,
1599,txn_p9pu5fl1q9aferpfv400e,acc_p9opotuud3tio7hht4000,10.49,2023-02-13,"Harris Teeter #0330 Cary Nc",general,"HARRIS TEETER",organization,,,
1600,txn_p9pu5fl2a9aferpfv4000,acc_p9opotuud3tio7hht4000,5.08,2023-02-13,"Harris Teeter #0257 Cary Nc",general,"HARRIS TEETER",organization,,,
1601,txn_p9pu5fl2a9aferpfv4001,acc_p9opotuud3tio7hht4000,23.02,2023-02-13,"Harris Teeter #0330 Cary Nc",general,"HARRIS TEETER",organization,,,
1602,txn_p9pu5fl2a9aferpfv4002,acc_p9opotuud3tio7hht4000,5.08,2023-02-13,"Harris Teeter #0257 Cary Nc",general,"HARRIS TEETER",organization,,,
1603,txn_p9pu5fl2a9aferpfv4003,acc_p9opotuud3tio7hht4000,4.75,2023-02-10,"Harris Teeter #0330 Cary Nc",general,"HARRIS TEETER",organization,,,
1604,txn_p9pu5fl2a9aferpfv4004,acc_p9opotuud3tio7hht4000,7.62,2023-02-10,"Harris Teeter #0257 Cary Nc",general,"HARRIS TEETER",organization,,,
1605,txn_p9pu5fl2a9aferpfv4005,acc_p9opotuud3tio7hht4000,6.3,2023-02-09,"Harris Teeter #0330 Cary Nc",general,"HARRIS TEETER",organization,,,
1606,txn_p9pu5fl2a9aferpfv4006,acc_p9opotuud3tio7hht4000,5.08,2023-02-09,"Harris Teeter #0257 Cary Nc",general,"HARRIS TEETER",organization,,,
1607,txn_p9pu5fl2a9aferpfv4007,acc_p9opotuud3tio7hht4000,4.99,2023-02-09,"Food Lion #1454 Raleigh Nc",groceries,"FOOD LION",organization,,,
1608,txn_p9pu5fl2a9aferpfv4008,acc_p9opotuud3tio7hht4000,2.13,2023-02-08,"Wholefds Car 10132 Cary Nc",groceries,"WHOLE FOODS",organization,,,
1609,txn_p9pu5fl2a9aferpfv4009,acc_p9opotuud3tio7hht4000,7.62,2023-02-08,"Harris Teeter #0257 Cary Nc",general,"HARRIS TEETER",organization,,,
1610,txn_p9pu5fl2a9aferpfv400a,acc_p9opotuud3tio7hht4000,12.56,2023-02-07,"Harris Teeter #0330 Cary Nc",general,"HARRIS TEETER",organization,,,
1611,txn_p9pu5fl2a9aferpfv400b,acc_p9opotuud3tio7hht4000,5.08,2023-02-07,"Harris Teeter #0257 Cary Nc",general,"HARRIS TEETER",organization,,,
1612,txn_p9pu5fl2a9aferpfv400c,acc_p9opotuud3tio7hht4000,5.94,2023-02-06,"Harris Teeter #0257 Cary Nc",general,"HARRIS TEETER",organization,,,
1613,txn_p9pu5fl2a9aferpfv400d,acc_p9opotuud3tio7hht4000,2.79,2023-02-06,"Harris Teeter #0330 Cary Nc",general,"HARRIS TEETER",organization,,,
1614,txn_p9pu5fl2a9aferpfv400e,acc_p9opotuud3tio7hht4000,5.08,2023-02-06,"Harris Teeter #0257 Cary Nc",general,"HARRIS TEETER",organization,,,
1615,txn_p9pu5fl2a9aferpfv400f,acc_p9opotuud3tio7hht4000,4.46,2023-02-06,"Harris Teeter #0330 Cary Nc",general,"HARRIS TEETER",organization,,,
1616,txn_p9pu5fl2a9aferpfv400g,acc_p9opotuud3tio7hht4000,5.08,2023-02-06,"Harris Teeter #0257 Cary Nc",general,"HARRIS TEETER",organization,,,
1617,txn_p9pu5fl2a9aferpfv400h,acc_p9opotuud3tio7hht4000,2.85,2023-02-03,"Harris Teeter #0330 Cary Nc",general,"HARRIS TEETER",organization,,,
1618,txn_p9pu5fl2q9aferpfv4000,acc_p9opotuud3tio7hht4000,5.08,2023-02-03,"Harris Teeter #0257 Cary Nc",general,"HARRIS TEETER",organization,,,
1619,txn_p9pu5fl2q9aferpfv4001,acc_p9opotuud3tio7hht4000,6.17,2023-02-02,"Harris Teeter #0330 Cary Nc",general,"HARRIS TEETER",organization,,,
1620,txn_p9pu5fl2q9aferpfv4002,acc_p9opotuud3tio7hht4000,5.08,2023-02-02,"Harris Teeter #0257 Cary Nc",general,"HARRIS TEETER",organization,,,
1621,txn_p9pu5fl2q9aferpfv4003,acc_p9opotuud3tio7hht4000,-100.0,2023-02-01,"Internet Payment Thank You",Unknown,Unknown,Unknown,,,
1622,txn_p9pu5fl2q9aferpfv4004,acc_p9opotuud3tio7hht4000,2.17,2023-02-01,"Harris Teeter #0330 Cary Nc",general,"HARRIS TEETER",organization,,,
1623,txn_p9pu5fl2q9aferpfv4005,acc_p9opotuud3tio7hht4000,5.78,2023-02-01,"Harris Teeter #0330 Cary Nc",general,"HARRIS TEETER",organization,,,
1624,txn_p9pu5fl2q9aferpfv4006,acc_p9opotuud3tio7hht4000,5.08,2023-02-01,"Harris Teeter #0257 Cary Nc",general,"HARRIS TEETER",organization,,,
1625,txn_p9pu5fl2q9aferpfv4007,acc_p9opotuud3tio7hht4000,9.51,2023-01-31,"Harris Teeter #0330 Cary Nc",general,"HARRIS TEETER",organization,,,
1626,txn_p9pu5fl2q9aferpfv4008,acc_p9opotuud3tio7hht4000,3.61,2023-01-31,"Harris Teeter #0330 Cary Nc",general,"HARRIS TEETER",organization,,,
1627,txn_p9pu5fl2q9aferpfv4009,acc_p9opotuud3tio7hht4000,5.08,2023-01-31,"Harris Teeter #0257 Cary Nc",general,"HARRIS TEETER",organization,,,
1628,txn_p9pu5fl2q9aferpfv400a,acc_p9opotuud3tio7hht4000,1.89,2023-01-30,"Harris Teeter #0330 Cary Nc",general,"HARRIS TEETER",organization,,,
1629,txn_p9pu5fl2q9aferpfv400b,acc_p9opotuud3tio7hht4000,5.08,2023-01-30,"Harris Teeter #0257 Cary Nc",general,"HARRIS TEETER",organization,,,
1630,txn_p9pu5fl2q9aferpfv400c,acc_p9opotuud3tio7hht4000,9.57,2023-01-30,"Harris Teeter #0330 Cary Nc",general,"HARRIS TEETER",organization,,,
1631,txn_p9pu5fl2q9aferpfv400d,acc_p9opotuud3tio7hht4000,5.08,2023-01-30,"Harris Teeter #0257 Cary Nc",general,"HARRIS TEETER",organization,,,
1632,txn_p9pu5fl3a9aferpfv4000,acc_p9opotuud3tio7hht4000,-100.0,2023-01-27,"Internet Payment Thank You",Unknown,Unknown,Unknown,,,
1633,txn_p9pu5fl3a9aferpfv4001,acc_p9opotuud3tio7hht4000,5.97,2023-01-27,"Harris Teeter #0330 Cary Nc",general,"HARRIS TEETER",organization,,,
1634,txn_p9pu5fl3a9aferpfv4002,acc_p9opotuud3tio7hht4000,5.08,2023-01-27,"Harris Teeter #0257 Cary Nc",general,"HARRIS TEETER",organization,,,
1635,txn_p9pu5fl3a9aferpfv4003,acc_p9opotuud3tio7hht4000,4.79,2023-01-26,"Harris Teeter #0330 Cary Nc",general,"HARRIS TEETER",organization,,,
1636,txn_p9pu5fl3a9aferpfv4004,acc_p9opotuud3tio7hht4000,1.42,2023-01-26,"Harris Teeter #0330 Cary Nc",general,"HARRIS TEETER",organization,,,
1637,txn_p9pu5fl3a9aferpfv4005,acc_p9opotuud3tio7hht4000,2.54,2023-01-26,"Harris Teeter #0257 Cary Nc",general,"HARRIS TEETER",organization,,,
1638,txn_p9pu5fl3a9aferpfv4006,acc_p9opotuud3tio7hht4000,7.6,2023-01-26,"Interest Charge On Purchases",Unknown,Unknown,Unknown,,,
1639,txn_p9pu5fl3a9aferpfv4007,acc_p9opotuud3tio7hht4000,7.91,2023-01-25,"Harris Teeter #0330 Cary Nc",general,"HARRIS TEETER",organization,,,
1640,txn_p9pu5fl3a9aferpfv4008,acc_p9opotuud3tio7hht4000,5.08,2023-01-25,"Harris Teeter #0257 Cary Nc",general,"HARRIS TEETER",organization,,,
1641,txn_p9pu5fl3a9aferpfv4009,acc_p9opotuud3tio7hht4000,5.08,2023-01-24,"Harris Teeter #0257 Cary Nc",general,"HARRIS TEETER",organization,,,
1642,txn_p9pu5fl3a9aferpfv400a,acc_p9opotuud3tio7hht4000,2.54,2023-01-23,"Harris Teeter #0257 Cary Nc",general,"HARRIS TEETER",organization,,,
1643,txn_p9pu5fl3a9aferpfv400b,acc_p9opotuud3tio7hht4000,5.72,2023-01-23,"Harris Teeter #0330 Cary Nc",general,"HARRIS TEETER",organization,,,
1644,txn_p9pu5fl3a9aferpfv400c,acc_p9opotuud3tio7hht4000,5.08,2023-01-23,"Harris Teeter #0257 Cary Nc",general,"HARRIS TEETER",organization,,,
1645,txn_p9pu5fl3a9aferpfv400d,acc_p9opotuud3tio7hht4000,9.6,2023-01-23,"Harris Teeter #0330 Cary Nc",general,"HARRIS TEETER",organization,,,
1646,txn_p9pu5fl3a9aferpfv400e,acc_p9opotuud3tio7hht4000,5.08,2023-01-23,"Harris Teeter #0257 Cary Nc",general,"HARRIS TEETER",organization,,,
1647,txn_p9pu5fl3q9aferpfv4000,acc_p9opotuud3tio7hht4000,-100.0,2023-01-23,"Internet Payment Thank You",Unknown,Unknown,Unknown,,,
1648,txn_p9pu5fl3q9aferpfv4001,acc_p9opotuud3tio7hht4000,10.23,2023-01-20,"Harris Teeter #0330 Cary Nc",general,"HARRIS TEETER",organization,,,
1649,txn_p9pu5fl3q9aferpfv4002,acc_p9opotuud3tio7hht4000,5.08,2023-01-20,"Harris Teeter #0257 Cary Nc",general,"HARRIS TEETER",organization,,,
1650,txn_p9pu5fl3q9aferpfv4003,acc_p9opotuud3tio7hht4000,5.31,2023-01-19,"Harris Teeter #0330 Cary Nc",general,"HARRIS TEETER",organization,,,
1651,txn_p9pu5fl3q9aferpfv4004,acc_p9opotuud3tio7hht4000,5.08,2023-01-19,"Harris Teeter #0257 Cary Nc",general,"HARRIS TEETER",organization,,,
1652,txn_p9pu5fl3q9aferpfv4005,acc_p9opotuud3tio7hht4000,1.71,2023-01-18,"Harris Teeter #0330 Cary Nc",general,"HARRIS TEETER",organization,,,
1653,txn_p9pu5fl3q9aferpfv4006,acc_p9opotuud3tio7hht4000,5.68,2023-01-18,"Harris Teeter #0330 Cary Nc",general,"HARRIS TEETER",organization,,,
1654,txn_p9pu5fl3q9aferpfv4007,acc_p9opotuud3tio7hht4000,5.08,2023-01-18,"Harris Teeter #0257 Cary Nc",general,"HARRIS TEETER",organization,,,
1655,txn_p9pu5fl3q9aferpfv4008,acc_p9opotuud3tio7hht4000,-49.0,2023-01-17,"Payment Thank You",Unknown,Unknown,Unknown,,,
